id,smoker_prediction,smoker_probability
242196,1,0.60346323
242197,0,0.008385044
242198,0,0.4080096
242199,0,0.39602858
242200,0,0.033925794
242201,1,0.7175286
242202,1,0.88266546
242203,0,0.18363331
242204,0,0.070238814
242205,0,0.4389797
242206,1,0.5542188
242207,0,0.34791982
242208,0,0.018270321
242209,0,0.05371151
242210,1,0.6264926
242211,0,0.18824856
242212,1,0.75398684
242213,0,0.037176874
242214,1,0.71953475
242215,0,0.17661028
242216,1,0.7449077
242217,0,0.05266505
242218,1,0.56285465
242219,1,0.75702095
242220,0,0.35050207
242221,0,0.03092108
242222,0,0.35715708
242223,1,0.60190946
242224,1,0.5669077
242225,1,0.86615556
242226,0,0.45097578
242227,1,0.54263705
242228,0,0.006477717
242229,0,0.17937669
242230,0,0.3990727
242231,0,0.059691843
242232,1,0.5416228
242233,1,0.67198825
242234,0,0.041262433
242235,1,0.72878116
242236,0,0.28106344
242237,1,0.6916774
242238,0,0.09430462
242239,0,0.33413768
242240,0,0.35766804
242241,1,0.7228007
242242,0,0.20068647
242243,1,0.6787952
242244,1,0.61857754
242245,1,0.8144279
242246,0,0.007446924
242247,0,0.33338934
242248,0,0.010708402
242249,0,0.014849824
242250,1,0.6940997
242251,0,0.014555133
242252,1,0.81112814
242253,0,0.021916224
242254,1,0.74007386
242255,1,0.52050865
242256,0,0.435881
242257,0,0.002956567
242258,0,0.00013470899
242259,0,0.038225234
242260,0,0.044582292
242261,1,0.75809216
242262,0,0.4293052
242263,1,0.8092915
242264,1,0.8122126
242265,0,0.07827323
242266,1,0.7746366
242267,0,0.08792889
242268,0,0.3407106
242269,1,0.64237255
242270,1,0.7382829
242271,0,0.0032748417
242272,0,0.026716301
242273,0,0.009284526
242274,1,0.7421737
242275,0,0.36908975
242276,1,0.7219915
242277,0,0.035960816
242278,0,0.27442503
242279,1,0.89095706
242280,0,0.011259112
242281,1,0.6987457
242282,0,0.052653395
242283,1,0.7643162
242284,0,0.14633295
242285,0,0.01736815
242286,1,0.6828258
242287,1,0.6376073
242288,0,0.49100003
242289,0,0.005279937
242290,1,0.8588207
242291,1,0.71067417
242292,1,0.70237774
242293,0,0.03264184
242294,1,0.8880299
242295,0,0.4495564
242296,1,0.5014414
242297,1,0.52102786
242298,1,0.894196
242299,0,0.0007066099
242300,1,0.7689468
242301,0,0.1469619
242302,1,0.79862845
242303,1,0.75339586
242304,1,0.5191778
242305,0,0.19103187
242306,0,0.4312155
242307,1,0.77684367
242308,0,0.073821396
242309,1,0.78765947
242310,1,0.85470426
242311,0,0.025601404
242312,1,0.5128831
242313,1,0.555315
242314,1,0.7309079
242315,1,0.8138105
242316,0,0.031445026
242317,0,0.39790624
242318,0,0.043350957
242319,0,0.21591948
242320,0,0.007300058
242321,0,0.3661499
242322,1,0.6183952
242323,1,0.59470457
242324,1,0.5544991
242325,1,0.59721774
242326,0,0.006189367
242327,1,0.5228372
242328,0,0.009735378
242329,0,0.27125648
242330,0,0.005662904
242331,0,0.10793951
242332,1,0.55340266
242333,1,0.7785992
242334,1,0.6706667
242335,0,0.28148782
242336,0,0.015658695
242337,1,0.565891
242338,0,0.038738754
242339,1,0.6443034
242340,1,0.69893295
242341,0,0.4195669
242342,1,0.5029492
242343,1,0.50770175
242344,1,0.812838
242345,1,0.72352463
242346,1,0.81330836
242347,0,0.0026113158
242348,1,0.7576342
242349,1,0.7475512
242350,0,0.112488404
242351,0,0.4540315
242352,1,0.5727294
242353,1,0.65486604
242354,1,0.74548125
242355,1,0.58641213
242356,1,0.61280555
242357,1,0.5284429
242358,1,0.8241073
242359,0,0.002087716
242360,1,0.58865935
242361,1,0.5588359
242362,0,0.07346578
242363,0,0.0038972325
242364,0,0.43695694
242365,1,0.8271048
242366,0,0.14097345
242367,1,0.58578855
242368,1,0.6312178
242369,0,0.32793418
242370,1,0.50863194
242371,0,0.006756737
242372,1,0.82913214
242373,0,0.17641832
242374,1,0.8228035
242375,1,0.59363467
242376,1,0.53086495
242377,1,0.78448397
242378,1,0.8428847
242379,1,0.64403665
242380,0,0.4935275
242381,1,0.7335612
242382,0,0.057262164
242383,0,0.05554866
242384,1,0.56417996
242385,0,0.1521976
242386,0,0.010588049
242387,1,0.7315707
242388,1,0.7106848
242389,0,0.007844911
242390,1,0.7357794
242391,0,0.008815716
242392,1,0.6014201
242393,1,0.5719137
242394,1,0.8333309
242395,1,0.53303254
242396,1,0.61121327
242397,0,0.32681066
242398,1,0.50323933
242399,1,0.84504116
242400,0,0.47762358
242401,0,0.0041793077
242402,0,0.058137484
242403,0,0.049248487
242404,0,0.19233833
242405,0,0.0043527973
242406,0,0.23430382
242407,0,0.115286045
242408,1,0.76122016
242409,1,0.53971046
242410,1,0.6913693
242411,1,0.9174425
242412,0,0.36173502
242413,0,0.09138145
242414,0,0.021821111
242415,0,0.019547189
242416,1,0.7901444
242417,0,0.43772015
242418,1,0.63227624
242419,0,0.021282965
242420,1,0.5383684
242421,0,0.46440598
242422,1,0.59748274
242423,1,0.6399891
242424,0,0.0145363845
242425,1,0.81618875
242426,0,0.014349137
242427,1,0.79900014
242428,0,0.066784576
242429,0,0.011232019
242430,1,0.84078044
242431,0,0.01394906
242432,1,0.6739866
242433,0,0.018511059
242434,1,0.7990873
242435,0,0.056523804
242436,0,0.29432768
242437,1,0.6086189
242438,1,0.6097773
242439,1,0.791764
242440,0,0.0022850153
242441,1,0.56655186
242442,0,0.05140585
242443,0,0.34835792
242444,0,0.47728357
242445,0,0.43480286
242446,1,0.7698412
242447,1,0.65411866
242448,0,0.20239207
242449,0,0.26351297
242450,1,0.72981966
242451,1,0.7070925
242452,1,0.7022539
242453,1,0.8510929
242454,0,0.44536227
242455,0,0.1622408
242456,1,0.5733773
242457,0,0.026999485
242458,1,0.88492686
242459,1,0.5844121
242460,0,0.0034935924
242461,1,0.5681252
242462,0,0.004300006
242463,0,0.10731844
242464,1,0.69086695
242465,1,0.7979844
242466,0,0.4158407
242467,0,0.01720964
242468,0,0.04166629
242469,0,0.2364052
242470,1,0.59495926
242471,1,0.8282582
242472,1,0.5683002
242473,1,0.7409987
242474,1,0.56455314
242475,0,0.0582995
242476,1,0.5499229
242477,1,0.7083011
242478,0,0.06399461
242479,0,0.042940922
242480,0,0.070818074
242481,0,0.004359322
242482,0,0.3216652
242483,1,0.8026936
242484,0,0.0019854908
242485,1,0.7571256
242486,0,0.04437052
242487,0,0.0147439
242488,0,0.018082133
242489,0,0.22464506
242490,0,0.0004871731
242491,1,0.78242147
242492,0,0.47487527
242493,1,0.7051068
242494,0,0.32737544
242495,0,0.21423249
242496,0,0.44171867
242497,0,0.3455374
242498,1,0.7691788
242499,0,0.10047087
242500,0,0.0016894548
242501,1,0.70635307
242502,0,0.20880301
242503,1,0.66589576
242504,0,0.49467194
242505,1,0.725233
242506,1,0.7845997
242507,1,0.6869895
242508,0,0.076555304
242509,1,0.7785545
242510,1,0.6177545
242511,0,0.018742988
242512,1,0.5638893
242513,1,0.78313273
242514,0,0.3360695
242515,0,0.029050749
242516,1,0.7367418
242517,0,0.10078042
242518,0,0.305675
242519,0,0.42014393
242520,1,0.84371865
242521,1,0.68348753
242522,1,0.8172085
242523,1,0.7151704
242524,1,0.8951826
242525,1,0.85479814
242526,0,0.0058265296
242527,0,0.064581424
242528,0,0.011111703
242529,0,0.24910983
242530,1,0.8292926
242531,0,0.078323774
242532,1,0.82985365
242533,1,0.8992371
242534,1,0.5573096
242535,0,0.010991768
242536,1,0.81349933
242537,0,0.0449163
242538,0,0.47675735
242539,0,0.4518236
242540,1,0.58637094
242541,1,0.79106534
242542,1,0.7075832
242543,0,0.38298213
242544,1,0.5253661
242545,0,0.022947026
242546,1,0.8027081
242547,1,0.58879185
242548,1,0.8896814
242549,0,0.45009497
242550,0,0.067688465
242551,1,0.71373355
242552,0,0.037533123
242553,1,0.814052
242554,1,0.77546793
242555,0,0.16828948
242556,1,0.89851385
242557,0,0.47215948
242558,0,0.07406761
242559,1,0.62691736
242560,1,0.7833108
242561,0,0.0012762261
242562,1,0.659786
242563,0,0.08498427
242564,0,0.026857091
242565,1,0.8494164
242566,0,0.46967727
242567,0,0.2558663
242568,0,0.10014942
242569,0,0.4740731
242570,1,0.74896234
242571,1,0.9303964
242572,0,0.30228055
242573,1,0.6194457
242574,0,0.48847616
242575,1,0.7770512
242576,0,0.46061638
242577,0,0.015568272
242578,1,0.56655115
242579,0,0.44750023
242580,1,0.89499295
242581,1,0.6023075
242582,1,0.8341525
242583,1,0.5106809
242584,1,0.7424409
242585,0,0.03808997
242586,0,0.35372266
242587,1,0.82513785
242588,0,0.016993105
242589,0,0.033913407
242590,0,0.4916581
242591,0,0.25984845
242592,1,0.71326685
242593,1,0.68829304
242594,1,0.887612
242595,0,0.42560616
242596,1,0.5491641
242597,0,0.18498911
242598,0,0.019559026
242599,0,0.037417684
242600,1,0.50864106
242601,1,0.7108398
242602,0,0.0016368072
242603,0,0.16829063
242604,1,0.5073198
242605,1,0.88768667
242606,0,0.004161483
242607,1,0.8775218
242608,1,0.7422332
242609,1,0.72769475
242610,0,0.14320716
242611,1,0.7176152
242612,0,0.2684338
242613,0,0.06307822
242614,0,0.44662213
242615,1,0.73419464
242616,0,0.046977278
242617,1,0.7928798
242618,1,0.690292
242619,0,0.46735042
242620,1,0.65413517
242621,1,0.5153701
242622,1,0.80379456
242623,0,0.4547701
242624,0,0.19595504
242625,0,0.29543564
242626,1,0.67323095
242627,0,0.031254444
242628,0,0.48575896
242629,0,0.014341033
242630,0,0.06641852
242631,0,0.3223634
242632,1,0.6599049
242633,1,0.81927246
242634,1,0.73157007
242635,1,0.8287721
242636,0,0.01085818
242637,1,0.74764353
242638,1,0.87733
242639,1,0.7922091
242640,1,0.5064477
242641,1,0.89999807
242642,0,0.39068398
242643,0,0.38445535
242644,1,0.5465615
242645,1,0.7714379
242646,0,0.09124104
242647,1,0.5991038
242648,1,0.7596748
242649,0,0.07586829
242650,1,0.5768228
242651,0,0.020174956
242652,0,0.42500785
242653,0,0.4426384
242654,0,0.061994657
242655,1,0.8358118
242656,1,0.6687131
242657,1,0.71895784
242658,1,0.70258915
242659,1,0.76280075
242660,0,0.0035297472
242661,0,0.0014259084
242662,0,0.11256476
242663,1,0.6679922
242664,0,0.21855299
242665,0,0.45935494
242666,1,0.74552137
242667,1,0.6599713
242668,0,0.33338648
242669,0,0.056371745
242670,1,0.79442
242671,1,0.69424134
242672,0,0.037925616
242673,1,0.58288395
242674,0,0.44747016
242675,1,0.81789434
242676,0,0.48279163
242677,0,0.38491434
242678,1,0.6966404
242679,0,0.03144937
242680,1,0.8320289
242681,1,0.8705274
242682,0,0.030411439
242683,0,0.010072504
242684,0,0.3340214
242685,1,0.74598265
242686,0,0.011339455
242687,1,0.7799457
242688,0,0.009665852
242689,1,0.54607224
242690,0,0.33322418
242691,1,0.5090879
242692,0,0.032927744
242693,1,0.50778747
242694,0,0.40806672
242695,0,0.3128318
242696,1,0.59863526
242697,0,0.06084635
242698,0,0.029149765
242699,0,0.14803396
242700,0,0.05940233
242701,1,0.79800993
242702,1,0.5071938
242703,1,0.77473235
242704,1,0.5286024
242705,0,0.0016771443
242706,0,0.0732683
242707,1,0.57008857
242708,1,0.5931692
242709,1,0.5883042
242710,1,0.7756016
242711,1,0.82540196
242712,1,0.5967525
242713,0,0.3200889
242714,1,0.65175855
242715,0,0.318242
242716,1,0.7691129
242717,0,0.49840134
242718,1,0.61184394
242719,1,0.81531835
242720,0,0.32301372
242721,0,0.051982798
242722,1,0.5701317
242723,0,0.09789401
242724,1,0.5220229
242725,0,0.3982354
242726,0,0.49014023
242727,1,0.5868634
242728,1,0.73873645
242729,0,0.048631858
242730,0,0.43248448
242731,1,0.79932576
242732,1,0.7605566
242733,1,0.7727824
242734,0,0.40988898
242735,1,0.6037891
242736,0,0.0075756996
242737,1,0.5742554
242738,0,0.48388276
242739,0,0.10552755
242740,1,0.73056257
242741,1,0.9175414
242742,1,0.7748349
242743,1,0.6471119
242744,0,0.030803503
242745,1,0.5984964
242746,0,0.014462512
242747,1,0.5547861
242748,0,0.015675668
242749,1,0.5034917
242750,1,0.53264594
242751,1,0.634649
242752,0,0.0059116017
242753,0,0.004011614
242754,1,0.6894378
242755,0,0.024644313
242756,0,0.3113086
242757,1,0.7257246
242758,0,0.05936865
242759,1,0.8445567
242760,0,0.0063235983
242761,0,0.003255552
242762,0,0.41957268
242763,0,0.029658206
242764,1,0.8117888
242765,1,0.60567343
242766,1,0.7332521
242767,1,0.9688136
242768,0,0.04955857
242769,1,0.6656141
242770,1,0.5907397
242771,1,0.5032559
242772,0,0.3572568
242773,1,0.8114979
242774,1,0.8180511
242775,0,0.009835877
242776,1,0.7106861
242777,1,0.7774502
242778,1,0.7333167
242779,0,0.003885724
242780,1,0.54321545
242781,1,0.63520145
242782,1,0.52589834
242783,0,0.019626692
242784,0,0.42407182
242785,0,0.07733241
242786,0,0.014851205
242787,0,0.31899327
242788,0,0.050782457
242789,0,0.47468248
242790,0,0.033382025
242791,1,0.72528905
242792,0,0.021848984
242793,0,0.17942283
242794,0,0.036931526
242795,1,0.5636813
242796,0,0.03340586
242797,1,0.731682
242798,1,0.8007623
242799,1,0.7154467
242800,1,0.60856307
242801,0,0.081718326
242802,0,0.20083693
242803,1,0.6555963
242804,0,0.4693378
242805,0,0.10554983
242806,0,0.046376087
242807,1,0.8414421
242808,1,0.75599635
242809,1,0.87862086
242810,0,0.014567395
242811,0,0.01566143
242812,0,0.062336426
242813,1,0.547789
242814,1,0.67760736
242815,1,0.50377786
242816,1,0.7579509
242817,0,0.009375104
242818,1,0.7111027
242819,1,0.78756493
242820,0,0.01642767
242821,1,0.76612955
242822,1,0.7941745
242823,1,0.56805706
242824,0,0.038128134
242825,0,0.4740731
242826,0,0.008867382
242827,0,0.0008069948
242828,0,0.014962316
242829,0,0.46679458
242830,0,0.3677134
242831,1,0.77769625
242832,1,0.818759
242833,1,0.5939299
242834,0,0.336156
242835,0,0.2693402
242836,0,0.37634307
242837,0,0.0059083463
242838,1,0.75944376
242839,1,0.5350881
242840,1,0.81105113
242841,0,0.39997354
242842,0,0.00850625
242843,0,0.024120769
242844,0,0.016568538
242845,1,0.8095061
242846,0,0.30186835
242847,1,0.74033475
242848,0,0.35431305
242849,1,0.77358186
242850,1,0.6699242
242851,1,0.77767146
242852,0,0.3497888
242853,0,0.006189158
242854,1,0.861542
242855,1,0.6960901
242856,0,0.3786909
242857,0,0.007144934
242858,1,0.692028
242859,1,0.61976296
242860,1,0.7540538
242861,1,0.57760143
242862,1,0.66118497
242863,1,0.6302628
242864,1,0.7367333
242865,0,0.049420554
242866,1,0.6181957
242867,0,0.009410412
242868,0,0.3621385
242869,0,0.4566194
242870,1,0.60607064
242871,1,0.81702924
242872,0,0.09828578
242873,1,0.72701895
242874,1,0.61950916
242875,0,0.0041948254
242876,0,0.0047937906
242877,0,0.0030295716
242878,0,0.0026306314
242879,1,0.7977789
242880,1,0.6827483
242881,0,0.0024950209
242882,1,0.6807695
242883,0,0.15426566
242884,0,0.16243397
242885,0,0.48326272
242886,1,0.87329596
242887,0,0.022351878
242888,1,0.87139714
242889,0,0.20612225
242890,0,0.010372214
242891,0,0.009537933
242892,0,0.47326142
242893,1,0.80592495
242894,1,0.77681816
242895,0,0.31280616
242896,1,0.6764864
242897,1,0.6396979
242898,0,0.0036491684
242899,1,0.5776697
242900,1,0.8002407
242901,1,0.5515912
242902,1,0.86717457
242903,1,0.79994464
242904,0,0.30219752
242905,1,0.6290624
242906,0,0.003136337
242907,1,0.69034326
242908,1,0.9475733
242909,0,0.021878049
242910,0,0.014615252
242911,1,0.56030935
242912,1,0.5087841
242913,0,0.019841654
242914,1,0.50616854
242915,1,0.85972905
242916,1,0.52387744
242917,0,0.3358637
242918,0,0.32833815
242919,0,0.48237038
242920,0,0.06358621
242921,0,0.22892176
242922,1,0.6900244
242923,1,0.5282918
242924,1,0.5351477
242925,0,0.49603185
242926,0,0.07308469
242927,1,0.8088767
242928,1,0.74110264
242929,0,0.4506235
242930,1,0.6625081
242931,1,0.9483708
242932,0,0.008142026
242933,0,0.026145315
242934,0,0.46134123
242935,0,0.0075475876
242936,1,0.52412623
242937,1,0.573366
242938,1,0.76206905
242939,1,0.8843291
242940,1,0.90350574
242941,1,0.74552876
242942,1,0.54043794
242943,0,0.122765206
242944,1,0.7208867
242945,0,0.20611176
242946,0,0.23877418
242947,0,0.0069223014
242948,0,0.14836936
242949,1,0.7972154
242950,1,0.66822547
242951,1,0.73879576
242952,0,0.00072553963
242953,0,0.071062244
242954,0,0.4262125
242955,1,0.7615087
242956,0,0.044329215
242957,0,0.460592
242958,1,0.71632487
242959,0,0.0026419002
242960,0,0.43139565
242961,0,0.41596645
242962,1,0.52422583
242963,0,0.47014558
242964,1,0.72862697
242965,1,0.8338227
242966,1,0.6757282
242967,1,0.6717006
242968,0,0.43900028
242969,0,0.18264037
242970,1,0.6612433
242971,1,0.59188336
242972,1,0.73741215
242973,1,0.88047266
242974,0,0.24568771
242975,1,0.76739085
242976,0,0.03852477
242977,0,0.0024351822
242978,1,0.69538224
242979,1,0.6985069
242980,0,0.38712135
242981,0,0.33237526
242982,0,0.012598722
242983,1,0.682202
242984,0,0.05208817
242985,1,0.58550817
242986,0,0.21064046
242987,0,0.060185436
242988,0,0.20832169
242989,1,0.7370681
242990,1,0.7637886
242991,1,0.5267505
242992,0,0.0049745836
242993,0,0.0053707315
242994,1,0.6960009
242995,0,0.054363642
242996,1,0.8981253
242997,0,0.19933298
242998,1,0.76887256
242999,1,0.65359795
243000,0,0.018324995
243001,1,0.7552183
243002,1,0.7641905
243003,0,0.2583881
243004,1,0.80035365
243005,1,0.6999386
243006,1,0.56177133
243007,0,0.09120415
243008,1,0.83571386
243009,0,0.04185595
243010,1,0.5391733
243011,0,0.0130378185
243012,1,0.7017955
243013,0,0.37133023
243014,0,0.008462655
243015,1,0.8283588
243016,0,0.078219056
243017,1,0.6000561
243018,1,0.8478329
243019,1,0.69832945
243020,1,0.9115876
243021,0,0.02008543
243022,0,0.008020055
243023,1,0.5498646
243024,0,0.14209607
243025,1,0.85777515
243026,1,0.7218125
243027,1,0.8010785
243028,0,0.0044343546
243029,0,0.004515011
243030,1,0.7169863
243031,0,0.46900094
243032,1,0.83672017
243033,1,0.83241105
243034,1,0.70707655
243035,1,0.69530725
243036,1,0.64972514
243037,1,0.5790641
243038,1,0.75185406
243039,0,0.0031584636
243040,1,0.54878914
243041,0,0.11349305
243042,0,0.009903748
243043,1,0.7712501
243044,0,0.0012331764
243045,1,0.66573614
243046,1,0.79450333
243047,1,0.6967567
243048,0,0.1279773
243049,1,0.53019595
243050,1,0.6894697
243051,1,0.6635543
243052,1,0.7174596
243053,1,0.83197373
243054,1,0.5770512
243055,1,0.69434184
243056,0,0.023533441
243057,1,0.601759
243058,0,0.003409064
243059,1,0.9839137
243060,0,0.3734889
243061,1,0.6578506
243062,1,0.80284977
243063,0,0.3887098
243064,1,0.73736167
243065,1,0.769393
243066,1,0.554643
243067,0,0.056443334
243068,0,0.013380991
243069,0,0.3318916
243070,1,0.82276446
243071,0,0.1387783
243072,1,0.6526588
243073,1,0.6703652
243074,0,0.01690521
243075,0,0.0050087348
243076,0,0.0050981827
243077,0,0.4663833
243078,0,0.010749016
243079,1,0.85582083
243080,0,0.29468992
243081,0,0.45620838
243082,0,0.02053301
243083,1,0.85100687
243084,1,0.6733663
243085,1,0.62549216
243086,0,0.012648044
243087,1,0.88462293
243088,0,0.37543193
243089,0,0.033225615
243090,0,0.0036755616
243091,0,0.22080378
243092,0,0.037975986
243093,1,0.6028495
243094,1,0.756
243095,0,0.31147912
243096,0,0.0013154511
243097,1,0.831289
243098,0,0.010560809
243099,1,0.723854
243100,1,0.7103971
243101,1,0.85144967
243102,1,0.63089323
243103,0,0.14468965
243104,0,0.017522063
243105,1,0.7365165
243106,0,0.069830984
243107,1,0.71875584
243108,1,0.741214
243109,0,0.37492955
243110,0,0.09178769
243111,1,0.67239743
243112,0,0.029187892
243113,1,0.6199314
243114,1,0.6113203
243115,0,0.005814764
243116,1,0.8605556
243117,1,0.773356
243118,0,0.007848753
243119,0,0.022559494
243120,1,0.81103873
243121,0,0.44879326
243122,0,0.117661946
243123,0,0.45822343
243124,0,0.069877476
243125,1,0.76422644
243126,1,0.94271624
243127,0,0.009270059
243128,0,0.4528446
243129,0,0.32106802
243130,1,0.69984496
243131,0,0.19330889
243132,0,0.0475145
243133,0,0.05432369
243134,0,0.06628205
243135,0,0.2008884
243136,0,0.1516846
243137,1,0.8945434
243138,1,0.6052131
243139,1,0.902306
243140,0,0.051128257
243141,1,0.5021073
243142,0,0.04065314
243143,0,0.018017596
243144,0,0.05574468
243145,1,0.5264844
243146,0,0.030446246
243147,1,0.80864006
243148,0,0.36193472
243149,0,0.48390016
243150,0,0.040083956
243151,0,0.48024598
243152,1,0.8664093
243153,0,0.3247918
243154,0,0.3953687
243155,0,0.1367113
243156,0,0.45391166
243157,0,0.076239385
243158,0,0.4313712
243159,1,0.7468565
243160,0,0.027833821
243161,0,0.027893836
243162,1,0.88132674
243163,1,0.86463726
243164,1,0.7118416
243165,1,0.7287257
243166,1,0.7166802
243167,0,0.0059986236
243168,0,0.014453482
243169,0,0.013570171
243170,0,0.2311883
243171,1,0.51765776
243172,1,0.8392582
243173,0,0.22858305
243174,0,0.059982825
243175,1,0.8288435
243176,0,0.39832494
243177,1,0.8466056
243178,1,0.6843883
243179,0,0.24026924
243180,0,0.30447695
243181,1,0.765039
243182,0,0.006128515
243183,0,0.42578757
243184,0,0.47116858
243185,1,0.6719378
243186,1,0.8961324
243187,0,0.39202902
243188,0,0.09998365
243189,0,0.17987145
243190,1,0.62361795
243191,0,0.054483045
243192,1,0.7470117
243193,1,0.87121695
243194,0,0.41894886
243195,0,0.04304351
243196,0,0.0035435776
243197,1,0.8396104
243198,1,0.85396135
243199,0,0.46410087
243200,0,0.2547999
243201,0,0.0009031305
243202,0,0.36046085
243203,0,0.33631125
243204,0,0.11091316
243205,0,0.48437637
243206,1,0.88332033
243207,0,0.023855396
243208,1,0.67782253
243209,0,0.49488288
243210,0,0.4129013
243211,1,0.53860056
243212,0,0.097134866
243213,0,0.00767375
243214,0,0.26505497
243215,0,0.067844026
243216,1,0.5797156
243217,0,0.004570804
243218,1,0.8065427
243219,1,0.8006585
243220,1,0.5901788
243221,0,0.21693374
243222,0,0.22169007
243223,0,0.018528104
243224,1,0.662893
243225,0,0.021455735
243226,0,0.37618467
243227,1,0.90118736
243228,1,0.6713257
243229,0,0.007910989
243230,1,0.64916426
243231,1,0.87350976
243232,0,0.4380348
243233,0,0.100115
243234,1,0.5867266
243235,0,0.10913453
243236,1,0.91588175
243237,0,0.027317738
243238,0,0.017446613
243239,0,0.09414992
243240,1,0.74599266
243241,0,0.29157278
243242,0,0.46039417
243243,1,0.7290542
243244,0,0.09256108
243245,1,0.8951961
243246,0,0.023129992
243247,1,0.63450414
243248,0,0.014589041
243249,1,0.6970034
243250,0,0.13324729
243251,1,0.6549056
243252,0,0.47650188
243253,1,0.5237344
243254,1,0.8574995
243255,0,0.004656507
243256,1,0.7020257
243257,1,0.8332919
243258,0,0.14344932
243259,1,0.85291547
243260,1,0.61772054
243261,0,0.10747152
243262,0,0.36064404
243263,0,0.003045114
243264,0,0.16221286
243265,0,0.42474502
243266,1,0.8731896
243267,0,0.3821585
243268,1,0.7441563
243269,1,0.7525079
243270,0,0.0012190349
243271,1,0.64925516
243272,0,0.49900886
243273,0,0.0037805804
243274,0,0.26349765
243275,1,0.5465133
243276,1,0.7560388
243277,0,0.28488258
243278,0,0.22026531
243279,1,0.7630037
243280,0,0.0029620118
243281,1,0.5555432
243282,1,0.8426588
243283,1,0.7974259
243284,1,0.59129494
243285,0,0.10576559
243286,1,0.5091491
243287,0,0.15231484
243288,0,0.0043720915
243289,1,0.76166385
243290,1,0.61580396
243291,0,0.0005812351
243292,1,0.5434667
243293,0,0.0892736
243294,0,0.49917912
243295,1,0.64418876
243296,0,0.06002973
243297,0,0.11345366
243298,0,0.44064876
243299,1,0.6893704
243300,0,0.4596482
243301,1,0.6543743
243302,0,0.43006936
243303,1,0.7126556
243304,1,0.77396935
243305,1,0.9358186
243306,0,0.35440642
243307,1,0.94720906
243308,1,0.6842357
243309,0,0.029247334
243310,1,0.75457835
243311,0,0.06401908
243312,0,0.02901838
243313,0,0.16011196
243314,0,0.27231678
243315,1,0.84830797
243316,1,0.8856765
243317,1,0.76098526
243318,0,0.03852228
243319,0,0.052633796
243320,1,0.7525364
243321,1,0.8394054
243322,0,0.05517608
243323,0,0.27804324
243324,0,0.11558459
243325,0,0.009439981
243326,0,0.3146941
243327,1,0.50189
243328,0,0.24929644
243329,1,0.6840608
243330,0,0.37549546
243331,0,0.4343203
243332,1,0.8501814
243333,0,0.09563771
243334,1,0.67671454
243335,0,0.49370408
243336,1,0.7051792
243337,1,0.7556623
243338,0,0.030158408
243339,0,0.03742917
243340,0,0.20593843
243341,0,0.23897663
243342,0,0.10987891
243343,0,0.051899794
243344,1,0.81113124
243345,0,0.049653936
243346,1,0.80124
243347,0,0.009246741
243348,1,0.68540055
243349,0,0.46954563
243350,0,0.010554085
243351,1,0.6186738
243352,1,0.7294627
243353,0,0.07687065
243354,0,0.16710347
243355,0,0.09809352
243356,1,0.74365187
243357,0,0.021461034
243358,1,0.57524437
243359,1,0.6726803
243360,0,0.07957224
243361,0,0.043223053
243362,1,0.72427577
243363,0,0.49539474
243364,0,0.48521042
243365,0,0.052588783
243366,1,0.5774119
243367,0,0.11548282
243368,0,0.008334466
243369,1,0.70747703
243370,0,0.44475976
243371,0,0.44073042
243372,1,0.8014762
243373,1,0.5979087
243374,0,0.48556173
243375,1,0.7732453
243376,1,0.8212022
243377,0,0.017658047
243378,0,0.2656374
243379,1,0.75057626
243380,0,0.20558883
243381,0,0.009150766
243382,0,0.08057002
243383,0,0.02278913
243384,0,0.04639932
243385,1,0.73766017
243386,0,0.2296993
243387,1,0.74959564
243388,0,0.49884275
243389,0,0.25754985
243390,1,0.8097762
243391,0,0.057815954
243392,0,0.017366216
243393,0,0.06322738
243394,1,0.6655816
243395,1,0.5500078
243396,0,0.003608673
243397,1,0.7576579
243398,0,0.0144278575
243399,0,0.1663119
243400,1,0.53461844
243401,0,0.4312892
243402,1,0.7196467
243403,0,0.0033039295
243404,1,0.7677754
243405,1,0.8129728
243406,1,0.7653703
243407,1,0.86163896
243408,1,0.9080563
243409,1,0.83936685
243410,0,0.31731132
243411,1,0.78370553
243412,1,0.6627688
243413,1,0.7387718
243414,0,0.02620039
243415,0,0.40252432
243416,1,0.5232999
243417,1,0.84162396
243418,0,0.36282852
243419,0,0.32696196
243420,1,0.7489441
243421,1,0.7938239
243422,0,0.40584004
243423,1,0.7918073
243424,1,0.88031733
243425,1,0.56594825
243426,0,0.043473877
243427,1,0.738343
243428,0,0.25154066
243429,1,0.7141044
243430,1,0.9065032
243431,0,0.0043155486
243432,1,0.7099756
243433,0,0.29523635
243434,0,0.22555457
243435,1,0.5988406
243436,1,0.8062829
243437,1,0.6752073
243438,1,0.77176344
243439,1,0.58338857
243440,1,0.7412006
243441,0,0.39041728
243442,0,0.36538392
243443,0,0.05887721
243444,0,0.012317408
243445,0,0.49420255
243446,1,0.5569444
243447,1,0.715736
243448,0,0.011640798
243449,1,0.76273865
243450,0,0.01263701
243451,0,0.35605374
243452,1,0.8051392
243453,1,0.6869389
243454,0,0.42870644
243455,0,0.033882078
243456,0,0.46183345
243457,0,0.009356386
243458,1,0.59595984
243459,1,0.7320919
243460,1,0.7807446
243461,1,0.741442
243462,1,0.881994
243463,1,0.66308343
243464,0,0.06082305
243465,0,0.44385287
